time,I_bus_1,I_bus_2,I_bus_3
1.5146,33.393,85.668,153.81
1.5159,33.654,86.298,153.12
1.5167,33.992,86.527,152.68
1.5175,34.244,86.797,152.25
1.5185,34.527,87.167,151.69
1.5199,34.792,87.633,151.03
1.5207,35.061,87.84,150.59
1.5216,35.293,88.056,150.17
1.5227,35.54,88.333,149.65
1.5239,35.753,88.667,149.07
1.5248,35.998,88.805,148.67
1.5257,36.205,88.954,148.27
1.5267,36.419,89.147,147.8
1.528,36.601,89.386,147.27
1.5289,36.818,89.476,146.9
1.5297,37.004,89.573,146.53
1.5308,37.189,89.702,146.09
1.532,37.343,89.866,145.62
1.5331,37.468,90.006,145.19
1.534,37.686,90.019,144.85
1.5348,37.864,90.041,144.53
1.5358,38.018,90.093,144.17
1.537,38.162,90.17,143.75
1.5382,38.245,90.278,143.34
1.5392,38.399,90.292,142.99
1.54,38.587,90.252,142.7
1.5409,38.722,90.248,142.41
1.542,38.849,90.263,142.05
1.5432,38.933,90.31,141.66
1.5441,39.086,90.267,141.38
1.545,39.208,90.24,141.1
1.546,39.318,90.227,140.78
1.5472,39.388,90.241,140.41
1.5483,39.437,90.256,140.09
1.5492,39.6,90.17,139.83
1.5501,39.727,90.104,139.59
1.551,39.823,90.061,139.32
1.5522,39.898,90.03,139
1.5534,39.91,90.037,138.68
1.5544,40.01,89.973,138.42
1.5552,40.156,89.868,138.2
1.5561,40.246,89.802,137.97
1.5572,40.318,89.744,137.7
1.5584,40.341,89.714,137.4
1.5593,40.452,89.62,137.18
1.5602,40.534,89.545,136.97
1.5612,40.595,89.477,136.71
1.5625,40.611,89.434,136.44
1.5636,40.614,89.4,136.19
1.5645,40.741,89.278,135.98
1.5653,40.835,89.181,135.8
1.5663,40.893,89.104,135.59
1.5674,40.924,89.034,135.34
1.5686,40.892,89.006,135.09
1.5696,40.957,88.915,134.89
1.5704,41.075,88.79,134.71
1.5713,41.136,88.703,134.54
1.5724,41.172,88.622,134.32
1.5736,41.156,88.568,134.09
1.5745,41.241,88.459,133.92
1.5754,41.296,88.37,133.75
1.5765,41.326,88.288,133.55
1.5777,41.308,88.229,133.33
1.5788,41.281,88.184,133.14
1.5797,41.385,88.053,132.98
1.5805,41.458,87.949,132.83
1.5815,41.492,87.865,132.66
1.5827,41.494,87.788,132.47
1.5839,41.433,87.755,132.27
1.5848,41.476,87.66,132.11
1.5857,41.576,87.533,131.97
1.5865,41.618,87.444,131.83
1.5876,41.632,87.362,131.66
1.5889,41.591,87.308,131.48
1.5897,41.659,87.2,131.34
1.5906,41.697,87.112,131.21
1.5917,41.707,87.032,131.05
1.5929,41.667,86.977,130.88
1.594,41.62,86.935,130.72
1.5949,41.71,86.808,130.59
1.5957,41.77,86.708,130.47
1.5967,41.788,86.628,130.34
1.5979,41.772,86.558,130.18
1.5991,41.693,86.531,130.03
1.6001,41.722,86.443,129.9
1.6009,41.81,86.321,129.79
1.6018,41.841,86.238,129.68
1.6028,41.84,86.164,129.54
1.6041,41.783,86.12,129.39
1.605,41.84,86.018,129.28
1.6058,41.868,85.938,129.18
1.6069,41.865,85.866,129.05
1.6081,41.811,85.822,128.91
1.6092,41.752,85.79,128.79
1.6101,41.832,85.671,128.68
1.6109,41.884,85.578,128.59
1.6119,41.892,85.507,128.48
1.6131,41.864,85.448,128.35
1.6143,41.775,85.433,128.23
1.6153,41.794,85.354,128.13
1.6161,41.875,85.24,128.04
1.617,41.898,85.166,127.94
1.6181,41.889,85.102,127.84
1.6193,41.822,85.071,127.72
1.6202,41.872,84.978,127.63
1.621,41.893,84.906,127.54
1.6221,41.883,84.846,127.44
1.6233,41.82,84.814,127.33
1.6244,41.754,84.794,127.23
1.6253,41.828,84.683,127.14
1.6262,41.875,84.599,127.06
1.6271,41.877,84.538,126.98
1.6283,41.842,84.491,126.87
1.6295,41.746,84.488,126.78
1.6305,41.76,84.419,126.69
1.6313,41.837,84.314,126.62
1.6322,41.855,84.248,126.54
1.6333,41.84,84.196,126.45
1.6345,41.767,84.177,126.36
1.6354,41.813,84.093,126.28
1.6363,41.831,84.03,126.21
1.6373,41.816,83.98,126.13
1.6385,41.748,83.96,126.04
1.6396,41.677,83.951,125.96
1.6405,41.748,83.849,125.89
1.6414,41.791,83.773,125.82
1.6423,41.79,83.721,125.75
1.6435,41.752,83.685,125.67
1.6447,41.651,83.695,125.59
1.6457,41.662,83.635,125.52
1.6465,41.737,83.537,125.46
1.6474,41.753,83.48,125.4
1.6485,41.735,83.437,125.33
1.6497,41.658,83.43,125.25
1.6506,41.702,83.354,125.19
1.6515,41.718,83.299,125.13
1.6525,41.7,83.258,125.06
1.6537,41.63,83.25,124.99
1.6548,41.556,83.25,124.93
1.6557,41.625,83.156,124.87
1.6566,41.667,83.086,124.81
1.6575,41.664,83.043,124.75
1.6587,41.623,83.018,124.69
1.6599,41.521,83.037,124.63
1.6609,41.53,82.986,124.57
1.6617,41.603,82.894,124.51
1.6626,41.618,82.844,124.46
1.6637,41.599,82.811,124.4
1.6649,41.521,82.813,124.34
1.6658,41.563,82.744,124.29
1.6667,41.578,82.696,124.24
1.6677,41.559,82.663,124.19
1.6689,41.487,82.664,124.13
1.67,41.413,82.673,124.08
1.6709,41.481,82.586,124.03
1.6718,41.522,82.522,123.98
1.6727,41.518,82.486,123.93
1.6739,41.477,82.469,123.88
1.6751,41.374,82.497,123.83
1.6761,41.382,82.453,123.78
1.6769,41.455,82.367,123.74
1.6778,41.469,82.323,123.7
1.6789,41.449,82.297,123.65
1.6801,41.371,82.307,123.6
1.681,41.413,82.244,123.56
1.6818,41.427,82.202,123.52
1.6829,41.408,82.177,123.47
1.6841,41.336,82.185,123.42
1.6852,41.262,82.201,123.38
1.6861,41.33,82.119,123.34
1.6869,41.37,82.061,123.3
1.6879,41.366,82.031,123.26
1.6891,41.325,82.021,123.22
1.6903,41.222,82.056,123.18
1.6913,41.231,82.017,123.14
1.6921,41.303,81.936,123.1
1.693,41.317,81.898,123.07
1.694,41.297,81.877,123.03
1.6953,41.219,81.895,122.99
1.6962,41.261,81.837,122.95
1.697,41.276,81.799,122.92
1.6981,41.257,81.78,122.88
1.6993,41.186,81.795,122.84
1.7004,41.112,81.817,122.81
1.7013,41.18,81.74,122.77
1.7021,41.221,81.685,122.74
1.7031,41.217,81.66,122.71
1.7043,41.176,81.656,122.67
1.7055,41.073,81.697,122.64
1.7065,41.082,81.664,122.61
1.7073,41.155,81.586,122.58
1.7082,41.17,81.552,122.55
1.7092,41.151,81.537,122.51
1.7105,41.073,81.56,122.48
1.7113,41.116,81.506,122.45
1.7122,41.13,81.472,122.42
1.7133,41.112,81.458,122.39
1.7145,41.041,81.478,122.36
1.7156,40.968,81.505,122.34
1.7165,41.037,81.431,122.31
1.7173,41.078,81.38,122.28
1.7183,41.075,81.359,122.25
1.7195,41.034,81.36,122.22
1.7207,40.933,81.406,122.2
1.7216,40.943,81.376,122.17
1.7225,41.016,81.303,122.14
1.7233,41.031,81.271,122.12
1.7244,41.012,81.26,122.09
1.7256,40.936,81.289,122.07
1.7265,40.979,81.237,122.04
1.7274,40.994,81.207,122.02
1.7285,40.977,81.196,121.99
1.7297,40.907,81.221,121.97
1.7308,40.834,81.252,121.95
1.7317,40.904,81.181,121.92
1.7325,40.945,81.134,121.9
1.7335,40.943,81.116,121.88
1.7346,40.904,81.12,121.85
1.7358,40.803,81.171,121.83
1.7368,40.813,81.144,121.81
1.7377,40.887,81.073,121.79
1.7385,40.903,81.044,121.77
1.7396,40.885,81.037,121.75
1.7408,40.81,81.069,121.73
1.7417,40.853,81.02,121.7
1.7426,40.869,80.992,121.68
1.7437,40.853,80.985,121.66
1.7449,40.784,81.013,121.64
1.746,40.712,81.047,121.63
1.7469,40.782,80.979,121.61
1.7477,40.824,80.934,121.59
1.7487,40.823,80.918,121.57
1.7498,40.784,80.927,121.55
1.751,40.685,80.98,121.53
1.752,40.696,80.956,121.52
1.7528,40.77,80.887,121.49
1.7537,40.787,80.861,121.48
1.7548,40.77,80.856,121.46
1.756,40.695,80.891,121.44
1.7569,40.74,80.845,121.42
1.7578,40.756,80.819,121.41
1.7588,40.741,80.814,121.39
1.76,40.673,80.846,121.38
1.7612,40.602,80.882,121.36
1.762,40.673,80.816,121.34
1.7629,40.716,80.772,121.33
1.7638,40.715,80.759,121.31
1.765,40.677,80.77,121.3
1.7662,40.579,80.826,121.29
1.7672,40.591,80.804,121.27
1.768,40.666,80.737,121.25
1.7689,40.683,80.713,121.24
1.77,40.667,80.71,121.22
1.7712,40.593,80.748,121.21
1.7721,40.638,80.703,121.19
1.7729,40.656,80.679,121.18
1.774,40.641,80.676,121.17
1.7752,40.574,80.71,121.16
1.7763,40.504,80.749,121.15
1.7772,40.575,80.685,121.13
1.778,40.619,80.642,121.11
1.779,40.619,80.631,121.1
1.7802,40.582,80.644,121.09
1.7814,40.484,80.702,121.08
1.7824,40.497,80.682,121.07
1.7832,40.573,80.616,121.05
1.7841,40.59,80.593,121.04
1.7851,40.575,80.592,121.03
1.7864,40.503,80.632,121.02
1.7872,40.548,80.589,121.01
1.7881,40.566,80.566,120.99
1.7892,40.552,80.565,120.98
1.7904,40.486,80.601,120.97
1.7915,40.418,80.641,120.97
1.7924,40.489,80.578,120.95
1.7932,40.533,80.537,120.94
1.7942,40.534,80.528,120.93
1.7954,40.498,80.542,120.92
1.7966,40.401,80.602,120.91
1.7975,40.415,80.583,120.9
1.7984,40.491,80.518,120.89
1.7992,40.509,80.497,120.88
1.8003,40.495,80.498,120.87
1.8015,40.423,80.539,120.86
1.8024,40.469,80.497,120.85
1.8033,40.488,80.476,120.84
1.8044,40.475,80.476,120.83
1.8056,40.41,80.513,120.82
1.8067,40.342,80.555,120.82
1.8076,40.414,80.493,120.81
1.8084,40.459,80.453,120.79
1.8094,40.46,80.444,120.79
1.8105,40.425,80.46,120.78
1.8117,40.329,80.522,120.78
1.8127,40.343,80.504,120.77
1.8135,40.42,80.44,120.75
1.8144,40.438,80.419,120.74
1.8155,40.425,80.421,120.74
1.8167,40.354,80.464,120.73
1.8176,40.401,80.423,120.72
1.8185,40.42,80.402,120.71
1.8195,40.407,80.404,120.71
1.8207,40.343,80.442,120.7
1.8219,40.276,80.485,120.7
1.8227,40.348,80.424,120.69
1.8236,40.393,80.385,120.68
1.8245,40.395,80.377,120.67
1.8257,40.361,80.394,120.66
1.8269,40.266,80.457,120.66
1.8279,40.281,80.44,120.66
1.8287,40.358,80.377,120.64
1.8296,40.377,80.357,120.63
1.8307,40.364,80.36,120.63
1.8319,40.294,80.404,120.63
1.8328,40.341,80.364,120.62
1.8336,40.361,80.344,120.61
1.8347,40.348,80.346,120.6
1.8359,40.285,80.386,120.6
1.837,40.218,80.429,120.6
1.8379,40.291,80.369,120.59
1.8387,40.337,80.331,120.58
1.8397,40.339,80.324,120.57
1.8409,40.306,80.342,120.57
1.8421,40.211,80.405,120.57
1.8431,40.227,80.389,120.56
1.8439,40.304,80.326,120.55
1.8448,40.324,80.307,120.55
1.8458,40.311,80.311,120.54
1.8471,40.242,80.356,120.54
1.8479,40.289,80.316,120.53
1.8488,40.31,80.297,120.52
1.8499,40.298,80.3,120.52
1.8511,40.235,80.34,120.52
1.8522,40.169,80.385,120.52
1.8531,40.243,80.325,120.51
1.8539,40.289,80.287,120.5
1.8549,40.291,80.28,120.49
1.856,40.258,80.299,120.49
1.8572,40.165,80.364,120.49
1.8582,40.18,80.348,120.49
1.859,40.258,80.286,120.48
1.8599,40.278,80.267,120.47
1.861,40.266,80.271,120.47
1.8622,40.197,80.317,120.47
1.8631,40.245,80.278,120.46
1.864,40.266,80.259,120.45
1.8651,40.255,80.263,120.45
1.8663,40.192,80.304,120.45
1.8674,40.127,80.349,120.45
1.8683,40.201,80.289,120.44
1.8691,40.247,80.252,120.43
1.87,40.25,80.246,120.43
1.8712,40.218,80.265,120.43
1.8724,40.124,80.33,120.43
1.8734,40.14,80.315,120.43
1.8742,40.218,80.253,120.42
1.8751,40.239,80.235,120.41
1.8762,40.227,80.24,120.41
1.8774,40.159,80.286,120.41
1.8783,40.207,80.247,120.4
1.8792,40.228,80.229,120.4
1.8802,40.218,80.233,120.39
1.8814,40.156,80.274,120.4
1.8825,40.091,80.32,120.4
1.8834,40.165,80.261,120.39
1.8843,40.211,80.224,120.38
1.8852,40.215,80.218,120.38
1.8864,40.183,80.238,120.38
1.8876,40.09,80.304,120.38
1.8886,40.106,80.289,120.38
1.8894,40.185,80.227,120.37
1.8903,40.206,80.209,120.36
1.8913,40.194,80.215,120.36
1.8926,40.127,80.261,120.36
1.8934,40.175,80.223,120.35
1.8943,40.196,80.205,120.35
1.8954,40.186,80.209,120.35
1.8966,40.125,80.251,120.35
1.8977,40.06,80.297,120.35
1.8986,40.134,80.238,120.34
1.8994,40.181,80.202,120.34
1.9004,40.185,80.196,120.33
1.9016,40.153,80.217,120.33
1.9028,40.061,80.282,120.34
1.9037,40.078,80.268,120.33
1.9046,40.156,80.207,120.33
1.9054,40.177,80.189,120.32
1.9065,40.166,80.194,120.32
1.9077,40.099,80.241,120.32
1.9086,40.148,80.203,120.32
1.9095,40.169,80.185,120.31
1.9106,40.159,80.19,120.31
1.9118,40.098,80.233,120.31
1.9129,40.034,80.279,120.32
1.9138,40.108,80.22,120.31
1.9146,40.156,80.184,120.3
1.9156,40.16,80.179,120.3
1.9167,40.128,80.199,120.3
1.9179,40.036,80.265,120.3
1.9189,40.053,80.251,120.3
1.9197,40.132,80.19,120.29
1.9206,40.153,80.173,120.29
1.9217,40.143,80.178,120.29
1.9229,40.076,80.226,120.29
1.9238,40.125,80.188,120.28
1.9247,40.146,80.17,120.28
1.9257,40.137,80.175,120.28
1.9269,40.076,80.218,120.28
1.928,40.012,80.264,120.29
1.9289,40.087,80.206,120.28
1.9298,40.134,80.169,120.27
1.9307,40.138,80.165,120.27
1.9319,40.107,80.185,120.27
1.9331,40.015,80.252,120.28
1.9341,40.033,80.238,120.27
1.9349,40.111,80.177,120.27
1.9358,40.133,80.16,120.26
1.9368,40.123,80.166,120.26
1.9381,40.056,80.213,120.27
1.939,40.105,80.175,120.26
1.9398,40.127,80.158,120.26
1.9409,40.117,80.163,120.26
1.9421,40.057,80.206,120.26
1.9432,39.993,80.253,120.26
1.9441,40.068,80.195,120.25
1.9449,40.116,80.158,120.25
1.9459,40.12,80.154,120.25
1.9471,40.089,80.175,120.25
1.9483,39.998,80.241,120.25
1.9492,40.015,80.227,120.25
1.9501,40.094,80.167,120.24
1.9509,40.116,80.149,120.24
1.952,40.106,80.156,120.24
1.9532,40.039,80.203,120.24
1.9541,40.089,80.165,120.24
1.955,40.111,80.148,120.24
1.9561,40.101,80.154,120.24
1.9573,40.041,80.197,120.24
1.9584,39.977,80.243,120.24
1.9593,40.053,80.186,120.24
1.9601,40.1,80.149,120.23
1.9611,40.105,80.145,120.23
1.9622,40.074,80.166,120.23
1.9634,39.983,80.233,120.24
1.9644,40.001,80.219,120.23
1.9652,40.08,80.158,120.23
1.9661,40.102,80.141,120.22
1.9672,40.092,80.148,120.22
1.9684,40.025,80.195,120.23
1.9693,40.075,80.158,120.22
1.9702,40.097,80.14,120.22
1.9712,40.088,80.146,120.22
1.9724,40.028,80.189,120.22
1.9735,39.964,80.236,120.23
1.9744,40.04,80.178,120.22
1.9753,40.087,80.142,120.21
1.9762,40.092,80.138,120.21
1.9774,40.062,80.159,120.21
1.9786,39.971,80.226,120.22
1.9796,39.988,80.212,120.22
1.9804,40.068,80.152,120.21
1.9813,40.09,80.135,120.21
1.9824,40.08,80.141,120.21
1.9836,40.014,80.189,120.21
1.9845,40.063,80.152,120.21
1.9853,40.086,80.134,120.21
1.9864,40.077,80.14,120.21
1.9876,40.017,80.183,120.21
1.9887,39.953,80.23,120.21
1.9896,40.029,80.173,120.21
1.9904,40.077,80.137,120.2
1.9914,40.082,80.132,120.2
1.9926,40.051,80.154,120.2
1.9938,39.96,80.221,120.21
1.9947,39.978,80.207,120.21
1.9956,40.058,80.147,120.2
1.9964,40.08,80.13,120.2
1.9975,40.07,80.136,120.2
1.9987,40.004,80.184,120.2
1.9996,40.054,80.147,120.2
2.0005,40.076,80.13,120.19
2.0016,40.067,80.135,120.19
2.0028,40.007,80.179,120.2
2.0039,39.944,80.226,120.2
2.0048,40.02,80.168,120.2
2.0056,40.068,80.132,120.19
2.0066,40.073,80.128,120.19
2.0077,40.043,80.149,120.19
2.0089,39.952,80.216,120.2
2.0099,39.97,80.203,120.2
2.0107,40.049,80.143,120.19
2.0116,40.071,80.126,120.19
2.0127,40.062,80.132,120.19
2.0139,39.996,80.18,120.19
2.0148,40.046,80.143,120.19
2.0157,40.068,80.126,120.19
2.0167,40.059,80.132,120.19
2.0179,40,80.175,120.19
2.0191,39.936,80.222,120.2
2.0199,40.012,80.165,120.19
2.0208,40.06,80.129,120.18
2.0217,40.065,80.124,120.18
2.0229,40.035,80.146,120.18
2.0241,39.944,80.213,120.19
2.0251,39.962,80.2,120.19
2.0259,40.042,80.139,120.18
2.0268,40.064,80.122,120.18
2.0279,40.055,80.129,120.18
2.0291,39.989,80.177,120.19
2.03,40.039,80.14,120.18
2.0308,40.061,80.123,120.18
2.0319,40.053,80.129,120.18
2.0331,39.993,80.172,120.18
2.0342,39.93,80.219,120.19
2.0351,40.006,80.162,120.18
2.0359,40.054,80.126,120.18
2.0369,40.059,80.122,120.18
2.0381,40.029,80.143,120.18
2.0393,39.938,80.21,120.19
2.0402,39.957,80.197,120.18
2.0411,40.036,80.137,120.18
2.0419,40.058,80.12,120.17
2.043,40.049,80.127,120.17
2.0442,39.983,80.175,120.18
2.0451,40.033,80.138,120.18
2.046,40.056,80.121,120.17
2.0471,40.047,80.127,120.17
2.0483,39.988,80.17,120.18
2.0494,39.925,80.217,120.18
2.0503,40.001,80.16,120.18
2.0511,40.049,80.124,120.17
2.0521,40.054,80.12,120.17
2.0532,40.024,80.141,120.17
2.0544,39.934,80.208,120.18
2.0554,39.952,80.195,120.18
2.0562,40.031,80.135,120.17
2.0571,40.054,80.118,120.17
2.0582,40.044,80.125,120.17
2.0594,39.979,80.173,120.18
2.0603,40.029,80.136,120.17
2.0612,40.051,80.119,120.17
2.0622,40.043,80.125,120.17
2.0635,39.983,80.168,120.17
2.0646,39.92,80.216,120.18
2.0654,39.996,80.158,120.17
2.0663,40.044,80.122,120.17
2.0672,40.05,80.118,120.17
2.0684,40.02,80.14,120.17
2.0696,39.929,80.207,120.18
2.0706,39.948,80.194,120.17
2.0714,40.027,80.133,120.17
2.0723,40.05,80.117,120.17
2.0734,40.04,80.123,120.17
2.0746,39.975,80.171,120.17
2.0755,40.025,80.134,120.17
2.0763,40.048,80.117,120.16
2.0774,40.039,80.123,120.17
2.0786,39.98,80.167,120.17
2.0797,39.917,80.214,120.18
2.0806,39.993,80.157,120.17
2.0814,40.041,80.121,120.16
2.0824,40.046,80.117,120.16
2.0836,40.017,80.138,120.17
2.0848,39.926,80.206,120.17
2.0857,39.944,80.192,120.17
2.0866,40.024,80.132,120.16
2.0874,40.046,80.115,120.16
2.0885,40.037,80.122,120.16
2.0898,39.972,80.17,120.17
2.0906,40.022,80.133,120.16
2.0915,40.044,80.116,120.16
2.0926,40.036,80.122,120.16
2.0938,39.977,80.166,120.17
2.0949,39.914,80.213,120.17
2.0958,39.99,80.156,120.17
2.0966,40.038,80.12,120.16
2.0976,40.043,80.116,120.16
2.0987,40.014,80.138,120.16
2.0999,39.923,80.205,120.17
2.1009,39.941,80.192,120.17
2.1017,40.021,80.131,120.16
2.1026,40.044,80.114,120.16
2.1037,40.035,80.121,120.16
2.1049,39.969,80.17,120.17
2.1058,40.019,80.132,120.16
2.1067,40.042,80.115,120.16
2.1077,40.033,80.121,120.16
2.109,39.974,80.165,120.16
2.1101,39.911,80.212,120.17
2.1109,39.987,80.155,120.16
2.1118,40.036,80.119,120.16
2.1127,40.041,80.115,120.16
2.1139,40.011,80.137,120.16
2.1151,39.921,80.204,120.17
2.1161,39.939,80.191,120.17
2.1169,40.019,80.131,120.16
2.1178,40.042,80.114,120.16
2.1189,40.032,80.121,120.16
2.1201,39.967,80.169,120.16
2.121,40.017,80.132,120.16
2.1218,40.04,80.115,120.16
2.1229,40.031,80.121,120.16
2.1241,39.972,80.164,120.16
2.1252,39.909,80.212,120.17
2.1261,39.985,80.154,120.16
2.1269,40.034,80.118,120.16
2.1279,40.039,80.114,120.16
2.1291,40.009,80.136,120.16
2.1303,39.919,80.203,120.17
2.1313,39.937,80.19,120.17
2.1321,40.017,80.13,120.16
2.1329,40.04,80.113,120.16
2.134,40.031,80.12,120.16
2.1353,39.965,80.168,120.16
2.1361,40.015,80.131,120.16
2.137,40.038,80.114,120.16
2.1381,40.03,80.12,120.16
2.1393,39.97,80.164,120.16
2.1404,39.908,80.211,120.17
2.1413,39.984,80.154,120.16
2.1421,40.032,80.118,120.16
2.1431,40.038,80.114,120.16
2.1442,40.008,80.136,120.16
2.1454,39.918,80.203,120.17
2.1464,39.936,80.19,120.16
2.1472,40.016,80.13,120.16
2.1481,40.038,80.113,120.15
2.1492,40.029,80.12,120.16
2.1504,39.964,80.168,120.16
2.1513,40.014,80.131,120.16
2.1522,40.037,80.114,120.15
2.1532,40.028,80.12,120.16
2.1545,39.969,80.164,120.16
2.1556,39.906,80.211,120.17
2.1564,39.982,80.154,120.16
2.1573,40.031,80.118,120.15
2.1582,40.036,80.114,120.15
2.1594,40.007,80.135,120.16
2.1606,39.916,80.203,120.16
2.1616,39.935,80.19,120.16
2.1624,40.014,80.129,120.16
2.1633,40.037,80.113,120.15
2.1644,40.028,80.119,120.15
2.1656,39.962,80.168,120.16
2.1665,40.013,80.13,120.16
2.1673,40.035,80.114,120.15
2.1684,40.027,80.12,120.15
2.1696,39.968,80.163,120.16
2.1707,39.905,80.211,120.16
2.1716,39.981,80.153,120.16
2.1724,40.03,80.117,120.15
2.1734,40.035,80.113,120.15
2.1746,40.005,80.135,120.16
2.1758,39.915,80.202,120.16
2.1768,39.934,80.189,120.16
2.1776,40.013,80.129,120.15
2.1784,40.036,80.112,120.15
2.1795,40.027,80.119,120.15
2.1808,39.961,80.167,120.16
2.1816,40.012,80.13,120.15
2.1825,40.035,80.113,120.15
2.1836,40.026,80.12,120.15
2.1848,39.967,80.163,120.16
2.1859,39.904,80.211,120.16
2.1868,39.98,80.153,120.16
2.1876,40.029,80.117,120.15
2.1886,40.034,80.113,120.15
2.1897,40.005,80.135,120.16
2.1909,39.914,80.202,120.16
2.1919,39.933,80.189,120.16
2.1927,40.013,80.129,120.15
2.1936,40.035,80.112,120.15
2.1947,40.026,80.119,120.15
2.1959,39.961,80.167,120.16
2.1968,40.011,80.13,120.15
2.1977,40.034,80.113,120.15
2.1987,40.025,80.119,120.15
2.2,39.966,80.163,120.16
2.2011,39.904,80.21,120.16
2.2019,39.98,80.153,120.16
2.2028,40.028,80.117,120.15
2.2037,40.034,80.113,120.15
2.2049,40.004,80.135,120.15
2.2061,39.914,80.202,120.16
2.2071,39.932,80.189,120.16
2.2079,40.012,80.129,120.15
2.2088,40.034,80.112,120.15
2.2099,40.025,80.119,120.15
2.2111,39.96,80.167,120.16
2.212,40.01,80.13,120.15
2.2128,40.033,80.113,120.15
2.2139,40.025,80.119,120.15
2.2151,39.966,80.163,120.16
2.2162,39.903,80.21,120.16
2.2171,39.979,80.153,120.16
2.2179,40.027,80.117,120.15
2.2189,40.033,80.113,120.15
2.2201,40.003,80.135,120.15
2.2213,39.913,80.202,120.16
2.2223,39.931,80.189,120.16
2.2231,40.011,80.129,120.15
2.2239,40.034,80.112,120.15
2.225,40.025,80.119,120.15
2.2263,39.96,80.167,120.16
2.2271,40.01,80.13,120.15
2.228,40.033,80.113,120.15
2.2291,40.024,80.119,120.15
2.2303,39.965,80.163,120.16
2.2314,39.903,80.21,120.16
2.2323,39.978,80.153,120.16
2.2331,40.027,80.117,120.15
2.2341,40.033,80.113,120.15
2.2352,40.003,80.135,120.15
2.2364,39.913,80.202,120.16
2.2374,39.931,80.189,120.16
2.2382,40.011,80.129,120.15
2.2391,40.034,80.112,120.15
2.2402,40.024,80.119,120.15
2.2414,39.959,80.167,120.16
2.2423,40.009,80.13,120.15
2.2432,40.032,80.113,120.15
2.2442,40.024,80.119,120.15
2.2455,39.965,80.163,120.16
2.2466,39.902,80.21,120.16
2.2474,39.978,80.153,120.16
2.2483,40.027,80.117,120.15
2.2492,40.032,80.113,120.15
2.2504,40.003,80.135,120.15
2.2516,39.912,80.202,120.16
2.2526,39.931,80.189,120.16
2.2534,40.011,80.129,120.15
2.2543,40.033,80.112,120.15
2.2554,40.024,80.119,120.15
2.2566,39.959,80.167,120.16
2.2575,40.009,80.13,120.15
2.2583,40.032,80.113,120.15
2.2594,40.024,80.119,120.15
2.2606,39.964,80.163,120.16
2.2617,39.902,80.21,120.16
2.2626,39.978,80.153,120.16
2.2634,40.026,80.117,120.15
2.2644,40.032,80.113,120.15
2.2656,40.002,80.135,120.15
2.2668,39.912,80.202,120.16
2.2678,39.93,80.189,120.16
2.2686,40.01,80.128,120.15
2.2695,40.033,80.112,120.15
2.2705,40.024,80.119,120.15
2.2718,39.958,80.167,120.16
2.2726,40.009,80.13,120.15
2.2735,40.032,80.113,120.15
2.2746,40.023,80.119,120.15
2.2758,39.964,80.163,120.16
2.2769,39.902,80.21,120.16
2.2778,39.978,80.153,120.16
2.2786,40.026,80.117,120.15
2.2796,40.032,80.113,120.15
2.2807,40.002,80.135,120.15
2.2819,39.912,80.202,120.16
2.2829,39.93,80.189,120.16
2.2837,40.01,80.128,120.15
2.2846,40.033,80.112,120.15
2.2857,40.024,80.119,120.15
2.2869,39.958,80.167,120.16
2.2878,40.008,80.13,120.15
2.2887,40.031,80.113,120.15
2.2897,40.023,80.119,120.15
2.291,39.964,80.163,120.16
2.2921,39.901,80.21,120.16
2.2929,39.977,80.153,120.16
2.2938,40.026,80.117,120.15
2.2947,40.031,80.113,120.15
2.2959,40.002,80.135,120.15
2.2971,39.912,80.202,120.16
2.2981,39.93,80.189,120.16
2.2989,40.01,80.128,120.15
2.2998,40.032,80.112,120.15
2.3009,40.023,80.119,120.15
2.3021,39.958,80.167,120.16
2.303,40.008,80.13,120.15
2.3038,40.031,80.113,120.15
2.3049,40.023,80.119,120.15
2.3061,39.964,80.163,120.16
2.3072,39.901,80.21,120.16
2.3081,39.977,80.153,120.16
2.3089,40.026,80.117,120.15
2.3099,40.031,80.113,120.15
2.3111,40.002,80.135,120.15
2.3123,39.911,80.202,120.16
2.3133,39.93,80.189,120.16
2.3141,40.01,80.128,120.15
2.315,40.032,80.112,120.15
2.316,40.023,80.119,120.15
2.3173,39.958,80.167,120.16
2.3181,40.008,80.13,120.15
2.319,40.031,80.113,120.15
2.3201,40.023,80.119,120.15
2.3213,39.964,80.163,120.16
2.3224,39.901,80.21,120.16
2.3233,39.977,80.153,120.15
2.3241,40.025,80.117,120.15
2.3251,40.031,80.113,120.15
2.3262,40.001,80.135,120.15
2.3274,39.911,80.202,120.16
2.3284,39.93,80.189,120.16
2.3292,40.01,80.128,120.15
2.3301,40.032,80.112,120.15
2.3312,40.023,80.119,120.15
2.3324,39.958,80.167,120.16
2.3333,40.008,80.13,120.15
2.3342,40.031,80.113,120.15
2.3352,40.023,80.119,120.15
2.3365,39.963,80.163,120.16
2.3376,39.901,80.21,120.16
2.3385,39.977,80.153,120.15
2.3393,40.025,80.117,120.15
2.3402,40.031,80.113,120.15
2.3414,40.001,80.135,120.15
2.3426,39.911,80.202,120.16
2.3436,39.93,80.189,120.16
2.3444,40.009,80.128,120.15
2.3453,40.032,80.112,120.15
2.3464,40.023,80.119,120.15
2.3476,39.958,80.167,120.16
2.3485,40.008,80.13,120.15
