time,V_bus_1,V_bus_2,V_bus_3,V_MG
1.9904,715.11,725.61,658.32,699.68
1.9914,715.14,725.6,658.32,699.69
1.9926,714.98,725.68,658.34,699.67
1.9938,714.46,725.93,658.4,699.6
1.9947,714.57,725.89,658.39,699.62
1.9956,715.04,725.67,658.35,699.69
1.9964,715.17,725.62,658.34,699.71
1.9975,715.12,725.64,658.35,699.71
1.9987,714.75,725.82,658.39,699.66
1.9996,715.04,725.69,658.37,699.7
2.0005,715.18,725.64,658.36,699.72
2.0016,715.13,725.66,658.37,699.72
2.0028,714.79,725.82,658.41,699.67
2.0039,714.43,726,658.45,699.63
2.0048,714.88,725.79,658.41,699.69
2.0056,715.16,725.67,658.38,699.74
2.0066,715.2,725.66,658.38,699.74
2.0077,715.03,725.74,658.4,699.72
2.0089,714.51,725.98,658.46,699.65
2.0099,714.62,725.94,658.45,699.67
2.0107,715.08,725.73,658.41,699.74
2.0116,715.22,725.67,658.4,699.76
2.0127,715.17,725.7,658.41,699.76
2.0139,714.79,725.88,658.45,699.71
2.0148,715.09,725.74,658.43,699.75
2.0157,715.22,725.69,658.42,699.77
2.0167,715.18,725.71,658.42,699.77
2.0179,714.84,725.87,658.46,699.72
2.0191,714.47,726.04,658.5,699.67
2.0199,714.92,725.84,658.46,699.74
2.0208,715.2,725.71,658.43,699.78
2.0217,715.24,725.7,658.43,699.79
2.0229,715.07,725.78,658.45,699.77
2.0241,714.55,726.03,658.51,699.7
2.0251,714.66,725.98,658.5,699.71
2.0259,715.12,725.77,658.46,699.78
2.0268,715.26,725.71,658.45,699.81
2.0279,715.21,725.74,658.46,699.8
2.0291,714.83,725.92,658.5,699.75
2.03,715.12,725.78,658.47,699.79
2.0308,715.26,725.73,658.46,699.81
2.0319,715.21,725.75,658.47,699.81
2.0331,714.87,725.91,658.5,699.76
2.0342,714.51,726.08,658.54,699.71
2.0351,714.96,725.88,658.5,699.78
2.0359,715.24,725.75,658.48,699.82
2.0369,715.27,725.74,658.48,699.83
2.0381,715.1,725.82,658.5,699.81
2.0393,714.58,726.07,658.55,699.73
2.0402,714.69,726.02,658.54,699.75
2.0411,715.16,725.81,658.5,699.82
2.0419,715.29,725.75,658.49,699.84
2.043,715.24,725.77,658.49,699.84
2.0442,714.86,725.95,658.53,699.78
2.0451,715.16,725.82,658.51,699.83
2.046,715.29,725.76,658.5,699.85
2.0471,715.24,725.78,658.5,699.84
2.0483,714.9,725.94,658.54,699.8
2.0494,714.54,726.11,658.58,699.74
2.0503,714.98,725.91,658.54,699.81
2.0511,715.27,725.78,658.51,699.85
2.0521,715.3,725.77,658.51,699.86
2.0532,715.13,725.85,658.53,699.84
2.0544,714.61,726.1,658.58,699.76
2.0554,714.71,726.05,658.57,699.78
2.0562,715.18,725.84,658.53,699.85
2.0571,715.31,725.78,658.52,699.87
2.0582,715.26,725.8,658.53,699.86
2.0594,714.89,725.98,658.56,699.81
2.0603,715.18,725.85,658.54,699.85
2.0612,715.31,725.79,658.53,699.87
2.0622,715.27,725.81,658.53,699.87
2.0635,714.93,725.97,658.57,699.82
2.0646,714.56,726.14,658.61,699.77
2.0654,715.01,725.94,658.56,699.84
2.0663,715.29,725.81,658.54,699.88
2.0672,715.32,725.79,658.54,699.88
2.0684,715.15,725.88,658.56,699.86
2.0696,714.63,726.12,658.61,699.79
2.0706,714.74,726.07,658.6,699.8
2.0714,715.2,725.86,658.56,699.87
2.0723,715.34,725.8,658.54,699.89
2.0734,715.28,725.82,658.55,699.89
2.0746,714.91,726,658.59,699.83
2.0755,715.2,725.87,658.56,699.88
2.0763,715.33,725.81,658.55,699.9
2.0774,715.29,725.83,658.56,699.89
2.0786,714.95,725.99,658.59,699.84
2.0797,714.58,726.16,658.63,699.79
2.0806,715.03,725.96,658.59,699.86
2.0814,715.31,725.83,658.56,699.9
2.0824,715.34,725.81,658.56,699.9
2.0836,715.17,725.89,658.58,699.88
2.0848,714.65,726.14,658.63,699.81
2.0857,714.75,726.09,658.62,699.82
2.0866,715.22,725.88,658.58,699.89
2.0874,715.35,725.82,658.56,699.91
2.0885,715.3,725.84,658.57,699.9
2.0898,714.92,726.02,658.61,699.85
2.0906,715.22,725.89,658.58,699.89
2.0915,715.35,725.83,658.57,699.91
2.0926,715.3,725.85,658.58,699.91
2.0938,714.96,726.01,658.61,699.86
2.0949,714.6,726.18,658.65,699.81
2.0958,715.04,725.97,658.61,699.87
2.0966,715.32,725.84,658.58,699.91
2.0976,715.35,725.83,658.58,699.92
2.0987,715.18,725.91,658.59,699.9
2.0999,714.66,726.15,658.65,699.82
2.1009,714.77,726.11,658.64,699.84
2.1017,715.23,725.89,658.59,699.91
2.1026,715.37,725.83,658.58,699.93
2.1037,715.31,725.86,658.59,699.92
2.1049,714.94,726.03,658.63,699.87
2.1058,715.23,725.9,658.6,699.91
2.1067,715.36,725.84,658.58,699.93
2.1077,715.31,725.86,658.59,699.92
2.109,714.97,726.02,658.63,699.87
2.1101,714.61,726.19,658.66,699.82
2.1109,715.05,725.99,658.62,699.89
2.1118,715.33,725.86,658.59,699.93
2.1127,715.37,725.84,658.59,699.93
2.1139,715.2,725.92,658.61,699.91
2.1151,714.67,726.17,658.66,699.83
2.1161,714.78,726.12,658.65,699.85
2.1169,715.25,725.9,658.61,699.92
2.1178,715.38,725.84,658.59,699.94
2.1189,715.32,725.87,658.6,699.93
2.1201,714.95,726.04,658.64,699.88
2.121,715.24,725.91,658.61,699.92
2.1218,715.37,725.85,658.6,699.94
2.1229,715.32,725.87,658.6,699.93
2.1241,714.98,726.03,658.64,699.88
2.1252,714.62,726.2,658.67,699.83
2.1261,715.06,726,658.63,699.9
2.1269,715.34,725.87,658.6,699.94
2.1279,715.37,725.85,658.6,699.94
2.1291,715.21,725.93,658.62,699.92
2.1303,714.68,726.18,658.67,699.84
2.1313,714.79,726.13,658.66,699.86
2.1321,715.25,725.91,658.62,699.93
2.1329,715.38,725.85,658.6,699.95
2.134,715.33,725.88,658.61,699.94
2.1353,714.96,726.05,658.65,699.89
2.1361,715.25,725.92,658.62,699.93
2.137,715.38,725.86,658.61,699.95
2.1381,715.33,725.88,658.61,699.94
2.1393,714.99,726.04,658.65,699.89
2.1404,714.62,726.21,658.68,699.84
2.1413,715.07,726.01,658.64,699.91
2.1421,715.35,725.88,658.61,699.95
2.1431,715.38,725.86,658.61,699.95
2.1442,715.21,725.94,658.63,699.93
2.1454,714.69,726.18,658.68,699.85
2.1464,714.79,726.14,658.67,699.87
2.1472,715.26,725.92,658.63,699.94
2.1481,715.39,725.86,658.61,699.96
2.1492,715.34,725.89,658.62,699.95
2.1504,714.96,726.06,658.66,699.89
2.1513,715.25,725.93,658.63,699.94
2.1522,715.39,725.87,658.62,699.96
2.1532,715.34,725.89,658.62,699.95
2.1545,715,726.05,658.65,699.9
2.1556,714.63,726.22,658.69,699.85
2.1564,715.08,726.01,658.65,699.91
2.1573,715.36,725.88,658.62,699.95
2.1582,715.39,725.87,658.62,699.96
2.1594,715.22,725.95,658.64,699.93
2.1606,714.69,726.19,658.69,699.86
2.1616,714.8,726.14,658.68,699.87
2.1624,715.27,725.93,658.63,699.94
2.1633,715.4,725.87,658.62,699.96
2.1644,715.34,725.89,658.63,699.95
2.1656,714.97,726.07,658.66,699.9
2.1665,715.26,725.93,658.63,699.94
2.1673,715.39,725.87,658.62,699.96
2.1684,715.34,725.9,658.63,699.96
2.1696,715,726.05,658.66,699.91
2.1707,714.64,726.22,658.7,699.85
2.1716,715.08,726.02,658.65,699.92
2.1724,715.36,725.89,658.63,699.96
2.1734,715.39,725.87,658.62,699.96
2.1746,715.22,725.95,658.64,699.94
2.1758,714.7,726.2,658.69,699.86
2.1768,714.8,726.15,658.68,699.88
2.1776,715.27,725.93,658.64,699.95
2.1784,715.4,725.87,658.63,699.97
2.1795,715.35,725.9,658.63,699.96
2.1808,714.97,726.07,658.67,699.9
2.1816,715.26,725.94,658.64,699.95
2.1825,715.39,725.88,658.63,699.97
2.1836,715.35,725.9,658.63,699.96
2.1848,715.01,726.06,658.67,699.91
2.1859,714.64,726.23,658.7,699.86
2.1868,715.08,726.02,658.66,699.92
2.1876,715.36,725.89,658.63,699.96
2.1886,715.4,725.88,658.63,699.97
2.1897,715.23,725.96,658.65,699.94
2.1909,714.7,726.2,658.7,699.87
2.1919,714.81,726.15,658.69,699.88
2.1927,715.27,725.94,658.64,699.95
2.1936,715.4,725.88,658.63,699.97
2.1947,715.35,725.9,658.63,699.96
2.1959,714.98,726.08,658.67,699.91
2.1968,715.27,725.94,658.64,699.95
2.1977,715.4,725.88,658.63,699.97
2.1987,715.35,725.9,658.64,699.96
2.2,715.01,726.06,658.67,699.91
2.2011,714.64,726.23,658.71,699.86
2.2019,715.09,726.03,658.66,699.93
2.2028,715.37,725.9,658.64,699.97
2.2037,715.4,725.88,658.63,699.97
2.2049,715.23,725.96,658.65,699.95
2.2061,714.71,726.2,658.7,699.87
2.2071,714.81,726.16,658.69,699.89
2.2079,715.28,725.94,658.65,699.95
2.2088,715.41,725.88,658.63,699.97
2.2099,715.36,725.9,658.64,699.97
2.2111,714.98,726.08,658.68,699.91
2.212,715.27,725.95,658.65,699.95
2.2128,715.4,725.88,658.63,699.97
2.2139,715.35,725.91,658.64,699.97
2.2151,715.01,726.06,658.67,699.92
2.2162,714.65,726.23,658.71,699.86
2.2171,715.09,726.03,658.67,699.93
2.2179,715.37,725.9,658.64,699.97
2.2189,715.4,725.89,658.64,699.97
2.2201,715.23,725.96,658.65,699.95
2.2213,714.71,726.21,658.7,699.87
2.2223,714.81,726.16,658.69,699.89
2.2231,715.28,725.94,658.65,699.96
2.2239,715.41,725.88,658.64,699.98
2.225,715.36,725.91,658.64,699.97
2.2263,714.98,726.08,658.68,699.91
2.2271,715.27,725.95,658.65,699.96
2.228,715.4,725.89,658.64,699.98
2.2291,715.35,725.91,658.64,699.97
2.2303,715.01,726.07,658.68,699.92
2.2314,714.65,726.24,658.71,699.87
2.2323,715.09,726.03,658.67,699.93
2.2331,715.37,725.9,658.64,699.97
2.2341,715.4,725.89,658.64,699.98
2.2352,715.23,725.97,658.65,699.95
2.2364,714.71,726.21,658.71,699.88
2.2374,714.81,726.16,658.7,699.89
2.2382,715.28,725.95,658.65,699.96
2.2391,715.41,725.88,658.64,699.98
2.2402,715.36,725.91,658.64,699.97
2.2414,714.98,726.08,658.68,699.92
2.2423,715.27,725.95,658.65,699.96
2.2432,715.4,725.89,658.64,699.98
2.2442,715.36,725.91,658.64,699.97
2.2455,715.02,726.07,658.68,699.92
2.2466,714.65,726.24,658.71,699.87
2.2474,715.09,726.03,658.67,699.93
2.2483,715.37,725.9,658.64,699.97
2.2492,715.41,725.89,658.64,699.98
2.2504,715.23,725.97,658.66,699.95
2.2516,714.71,726.21,658.71,699.88
2.2526,714.82,726.16,658.7,699.89
2.2534,715.28,725.95,658.65,699.96
2.2543,715.41,725.89,658.64,699.98
2.2554,715.36,725.91,658.64,699.97
2.2566,714.98,726.09,658.68,699.92
2.2575,715.27,725.95,658.65,699.96
2.2583,715.41,725.89,658.64,699.98
2.2594,715.36,725.91,658.65,699.97
2.2606,715.02,726.07,658.68,699.92
2.2617,714.65,726.24,658.72,699.87
2.2626,715.09,726.04,658.67,699.93
2.2634,715.37,725.91,658.64,699.97
2.2644,715.41,725.89,658.64,699.98
2.2656,715.24,725.97,658.66,699.95
2.2668,714.71,726.21,658.71,699.88
2.2678,714.82,726.16,658.7,699.89
2.2686,715.28,725.95,658.65,699.96
2.2695,715.41,725.89,658.64,699.98
2.2705,715.36,725.91,658.65,699.97
2.2718,714.98,726.09,658.68,699.92
2.2726,715.27,725.95,658.65,699.96
2.2735,715.41,725.89,658.64,699.98
2.2746,715.36,725.91,658.65,699.97
2.2758,715.02,726.07,658.68,699.92
2.2769,714.65,726.24,658.72,699.87
2.2778,715.1,726.04,658.67,699.93
2.2786,715.38,725.91,658.65,699.98
2.2796,715.41,725.89,658.64,699.98
2.2807,715.24,725.97,658.66,699.96
2.2819,714.71,726.21,658.71,699.88
2.2829,714.82,726.16,658.7,699.89
2.2837,715.28,725.95,658.66,699.96
2.2846,715.41,725.89,658.64,699.98
2.2857,715.36,725.91,658.65,699.97
2.2869,714.98,726.09,658.68,699.92
2.2878,715.28,725.95,658.66,699.96
2.2887,715.41,725.89,658.64,699.98
2.2897,715.36,725.91,658.65,699.97
2.291,715.02,726.07,658.68,699.92
2.2921,714.65,726.24,658.72,699.87
2.2929,715.1,726.04,658.67,699.94
2.2938,715.38,725.91,658.65,699.98
2.2947,715.41,725.89,658.64,699.98
2.2959,715.24,725.97,658.66,699.96
2.2971,714.71,726.21,658.71,699.88
2.2981,714.82,726.17,658.7,699.9
2.2989,715.29,725.95,658.66,699.96
2.2998,715.42,725.89,658.64,699.98
2.3009,715.36,725.91,658.65,699.97
2.3021,714.99,726.09,658.69,699.92
2.303,715.28,725.95,658.66,699.96
2.3038,715.41,725.89,658.64,699.98
2.3049,715.36,725.92,658.65,699.97
2.3061,715.02,726.07,658.68,699.92
2.3072,714.65,726.24,658.72,699.87
2.3081,715.1,726.04,658.68,699.94
2.3089,715.38,725.91,658.65,699.98
2.3099,715.41,725.89,658.64,699.98
2.3111,715.24,725.97,658.66,699.96
2.3123,714.71,726.21,658.71,699.88
2.3133,714.82,726.17,658.7,699.9
2.3141,715.29,725.95,658.66,699.96
2.315,715.42,725.89,658.64,699.98
2.316,715.36,725.91,658.65,699.98
2.3173,714.99,726.09,658.69,699.92
2.3181,715.28,725.95,658.66,699.96
2.319,715.41,725.89,658.64,699.98
2.3201,715.36,725.92,658.65,699.98
2.3213,715.02,726.07,658.68,699.93
2.3224,714.65,726.24,658.72,699.87
2.3233,715.1,726.04,658.68,699.94
2.3241,715.38,725.91,658.65,699.98
2.3251,715.41,725.89,658.64,699.98
2.3262,715.24,725.97,658.66,699.96
2.3274,714.72,726.21,658.71,699.88
2.3284,714.82,726.17,658.7,699.9
2.3292,715.29,725.95,658.66,699.96
2.3301,715.42,725.89,658.64,699.98
2.3312,715.36,725.91,658.65,699.98
2.3324,714.99,726.09,658.69,699.92
2.3333,715.28,725.96,658.66,699.96
2.3342,715.41,725.89,658.64,699.98
2.3352,715.36,725.92,658.65,699.98
2.3365,715.02,726.07,658.68,699.93
2.3376,714.65,726.24,658.72,699.87
2.3385,715.1,726.04,658.68,699.94
2.3393,715.38,725.91,658.65,699.98
2.3402,715.41,725.89,658.65,699.98
2.3414,715.24,725.97,658.66,699.96
2.3426,714.72,726.21,658.71,699.88
2.3436,714.82,726.17,658.7,699.9
2.3444,715.29,725.95,658.66,699.97
2.3453,715.42,725.89,658.64,699.98
2.3464,715.36,725.92,658.65,699.98
2.3476,714.99,726.09,658.69,699.92
2.3485,715.28,725.96,658.66,699.96
2.3493,715.41,725.89,658.65,699.98
2.3504,715.36,725.92,658.65,699.98
2.3516,715.02,726.07,658.68,699.93
2.3527,714.65,726.24,658.72,699.87
2.3536,715.1,726.04,658.68,699.94
2.3544,715.38,725.91,658.65,699.98
2.3554,715.41,725.89,658.65,699.98
2.3566,715.24,725.97,658.66,699.96
2.3578,714.72,726.22,658.71,699.88
2.3588,714.82,726.17,658.7,699.9
2.3596,715.29,725.95,658.66,699.97
2.3605,715.42,725.89,658.64,699.98
2.3615,715.36,725.92,658.65,699.98
2.3628,714.99,726.09,658.69,699.92
2.3636,715.28,725.96,658.66,699.96
2.3645,715.41,725.89,658.65,699.98
2.3656,715.36,725.92,658.65,699.98
2.3668,715.02,726.07,658.68,699.93
2.3679,714.65,726.24,658.72,699.87
2.3688,715.1,726.04,658.68,699.94
2.3696,715.38,725.91,658.65,699.98
2.3706,715.41,725.89,658.65,699.98
2.3717,715.24,725.97,658.66,699.96
2.3729,714.72,726.22,658.71,699.88
2.3739,714.82,726.17,658.7,699.9
2.3747,715.29,725.95,658.66,699.97
2.3756,715.42,725.89,658.65,699.98
2.3767,715.36,725.92,658.65,699.98
2.3779,714.99,726.09,658.69,699.92
2.3788,715.28,725.96,658.66,699.96
2.3797,715.41,725.9,658.65,699.98
2.3807,715.36,725.92,658.65,699.98
2.382,715.02,726.07,658.68,699.93
2.3831,714.65,726.24,658.72,699.87
2.384,715.1,726.04,658.68,699.94
2.3848,715.38,725.91,658.65,699.98
2.3857,715.41,725.89,658.65,699.98
2.3869,715.24,725.97,658.66,699.96
2.3881,714.72,726.22,658.71,699.88
2.3891,714.82,726.17,658.7,699.9
2.3899,715.29,725.95,658.66,699.97
2.3908,715.42,725.89,658.65,699.98
2.3919,715.36,725.92,658.65,699.98
2.3931,714.99,726.09,658.69,699.92
2.394,715.28,725.96,658.66,699.96
2.3948,715.41,725.9,658.65,699.98
2.3959,715.36,725.92,658.65,699.98
2.3971,715.02,726.08,658.68,699.93
2.3982,714.65,726.24,658.72,699.87
2.3991,715.1,726.04,658.68,699.94
2.3999,715.38,725.91,658.65,699.98
2.4009,715.41,725.89,658.65,699.98
2.4021,715.24,725.97,658.66,699.96
2.4033,714.72,726.22,658.71,699.88
2.4043,714.82,726.17,658.7,699.9
2.4051,715.29,725.95,658.66,699.97
2.406,715.42,725.89,658.65,699.98
2.407,715.36,725.92,658.65,699.98
2.4083,714.99,726.09,658.69,699.92
2.4091,715.28,725.96,658.66,699.96
2.41,715.41,725.9,658.65,699.98
2.4111,715.36,725.92,658.65,699.98
2.4123,715.02,726.08,658.68,699.93
2.4134,714.65,726.24,658.72,699.87
2.4143,715.1,726.04,658.68,699.94
2.4151,715.38,725.91,658.65,699.98
2.4161,715.41,725.9,658.65,699.98
2.4172,715.24,725.97,658.66,699.96
2.4184,714.72,726.22,658.71,699.88
2.4194,714.82,726.17,658.7,699.9
2.4202,715.29,725.95,658.66,699.97
2.4211,715.42,725.89,658.65,699.98
2.4222,715.36,725.92,658.65,699.98
2.4234,714.99,726.09,658.69,699.92
2.4243,715.28,725.96,658.66,699.96
2.4252,715.41,725.9,658.65,699.98
2.4263,715.36,725.92,658.65,699.98
2.4275,715.02,726.08,658.68,699.93
2.4286,714.65,726.24,658.72,699.87
2.4295,715.1,726.04,658.68,699.94
2.4303,715.38,725.91,658.65,699.98
2.4312,715.41,725.9,658.65,699.98
2.4324,715.24,725.97,658.66,699.96
2.4336,714.72,726.22,658.71,699.88
2.4346,714.82,726.17,658.7,699.9
2.4354,715.29,725.95,658.66,699.97
2.4363,715.42,725.89,658.65,699.98
2.4374,715.36,725.92,658.65,699.98
2.4386,714.99,726.09,658.69,699.92
2.4395,715.28,725.96,658.66,699.96
2.4403,715.41,725.9,658.65,699.98
2.4414,715.36,725.92,658.65,699.98
2.4426,715.02,726.08,658.68,699.93
2.4437,714.65,726.24,658.72,699.87
2.4446,715.1,726.04,658.68,699.94
2.4454,715.38,725.91,658.65,699.98
2.4464,715.41,725.9,658.65,699.98
2.4476,715.24,725.97,658.66,699.96
2.4488,714.72,726.22,658.72,699.88
2.4498,714.82,726.17,658.7,699.9
2.4506,715.29,725.95,658.66,699.97
2.4515,715.42,725.89,658.65,699.99
2.4525,715.36,725.92,658.65,699.98
2.4538,714.99,726.09,658.69,699.92
2.4546,715.28,725.96,658.66,699.96
2.4555,715.41,725.9,658.65,699.98
2.4566,715.36,725.92,658.65,699.98
2.4578,715.02,726.08,658.68,699.93
2.4589,714.65,726.24,658.72,699.87
2.4598,715.1,726.04,658.68,699.94
2.4606,715.38,725.91,658.65,699.98
2.4616,715.41,725.9,658.65,699.98
2.4627,715.24,725.97,658.66,699.96
2.4639,714.72,726.22,658.72,699.88
2.4649,714.82,726.17,658.7,699.9
2.4658,715.29,725.95,658.66,699.97
2.4666,715.42,725.89,658.65,699.99
2.4677,715.36,725.92,658.65,699.98
2.4689,714.99,726.09,658.69,699.92
2.4698,715.28,725.96,658.66,699.96
2.4707,715.41,725.9,658.65,699.98
2.4718,715.36,725.92,658.65,699.98
2.473,715.02,726.08,658.68,699.93
2.4741,714.65,726.24,658.72,699.87
2.475,715.1,726.04,658.68,699.94
2.4758,715.38,725.91,658.65,699.98
2.4767,715.41,725.9,658.65,699.98
2.4779,715.24,725.97,658.66,699.96
2.4791,714.72,726.22,658.72,699.88
2.4801,714.82,726.17,658.7,699.9
2.4809,715.29,725.95,658.66,699.97
2.4818,715.42,725.89,658.65,699.99
2.4829,715.36,725.92,658.65,699.98
2.4841,714.99,726.09,658.69,699.92
2.485,715.28,725.96,658.66,699.96
2.4859,715.41,725.9,658.65,699.98
2.4869,715.36,725.92,658.65,699.98
2.4881,715.02,726.08,658.68,699.93
2.4892,714.65,726.24,658.72,699.87
2.4901,715.1,726.04,658.68,699.94
2.4909,715.38,725.91,658.65,699.98
2.4919,715.41,725.9,658.65,699.98
2.4931,715.24,725.97,658.66,699.96
2.4943,714.72,726.22,658.72,699.88
2.4953,714.82,726.17,658.7,699.9
2.4961,715.29,725.95,658.66,699.97
2.497,715.42,725.89,658.65,699.99
2.498,715.36,725.92,658.65,699.98
2.4993,714.99,726.09,658.69,699.92
2.5001,715.28,725.96,658.66,699.96
2.501,715.41,725.9,658.65,699.98
2.5021,715.36,725.92,658.65,699.98
2.5033,715.02,726.08,658.68,699.93
2.5044,714.65,726.24,658.72,699.87
2.5053,715.1,726.04,658.68,699.94
2.5061,715.38,725.91,658.65,699.98
2.5071,715.41,725.9,658.65,699.98
2.5083,715.24,725.97,658.66,699.96
2.5094,714.72,726.22,658.72,699.88
2.5104,714.82,726.17,658.71,699.9
2.5113,715.29,725.95,658.66,699.97
2.5121,715.42,725.89,658.65,699.99
2.5132,715.36,725.92,658.65,699.98
2.5144,714.99,726.09,658.69,699.92
2.5153,715.28,725.96,658.66,699.96
2.5162,715.41,725.9,658.65,699.98
2.5173,715.36,725.92,658.65,699.98
2.5185,715.02,726.08,658.68,699.93
2.5196,714.65,726.24,658.72,699.87
2.5205,715.1,726.04,658.68,699.94
2.5213,715.38,725.91,658.65,699.98
2.5222,715.41,725.9,658.65,699.98
2.5234,715.24,725.97,658.66,699.96
2.5246,714.72,726.22,658.72,699.88
2.5256,714.82,726.17,658.71,699.9
2.5264,715.29,725.95,658.66,699.97
2.5273,715.42,725.89,658.65,699.99
2.5284,715.36,725.92,658.65,699.98
2.5296,714.99,726.09,658.69,699.92
2.5305,715.28,725.96,658.66,699.96
2.5314,715.41,725.9,658.65,699.98
2.5324,715.36,725.92,658.65,699.98
2.5336,715.02,726.08,658.68,699.93
2.5347,714.65,726.24,658.72,699.87
2.5356,715.1,726.04,658.68,699.94
2.5364,715.38,725.91,658.65,699.98
2.5374,715.41,725.9,658.65,699.98
2.5386,715.24,725.97,658.66,699.96
2.5398,714.72,726.22,658.72,699.88
2.5408,714.82,726.17,658.71,699.9
2.5416,715.29,725.95,658.66,699.97
2.5425,715.42,725.89,658.65,699.99
2.5435,715.36,725.92,658.65,699.98
2.5448,714.99,726.09,658.69,699.92
2.5456,715.28,725.96,658.66,699.96
2.5465,715.41,725.9,658.65,699.98
2.5476,715.36,725.92,658.65,699.98
2.5488,715.02,726.08,658.69,699.93
2.5499,714.65,726.24,658.72,699.87
2.5508,715.1,726.04,658.68,699.94
2.5516,715.38,725.91,658.65,699.98
2.5526,715.41,725.9,658.65,699.98
2.5538,715.24,725.97,658.66,699.96
2.5549,714.72,726.22,658.72,699.88
2.5559,714.82,726.17,658.71,699.9
2.5568,715.29,725.95,658.66,699.97
2.5576,715.42,725.89,658.65,699.99
2.5587,715.36,725.92,658.65,699.98
2.5599,714.99,726.09,658.69,699.92
2.5608,715.28,725.96,658.66,699.96
2.5617,715.41,725.9,658.65,699.98
2.5628,715.36,725.92,658.65,699.98
2.564,715.02,726.08,658.69,699.93
2.5651,714.65,726.24,658.72,699.87
2.566,715.1,726.04,658.68,699.94
2.5668,715.38,725.91,658.65,699.98
2.5677,715.41,725.9,658.65,699.98
2.5689,715.24,725.97,658.66,699.96
2.5701,714.72,726.22,658.72,699.88
2.5711,714.82,726.17,658.71,699.9
2.5719,715.29,725.95,658.66,699.97
2.5728,715.42,725.89,658.65,699.99
2.5739,715.36,725.92,658.65,699.98
2.5751,714.99,726.09,658.69,699.92
2.576,715.28,725.96,658.66,699.96
2.5769,715.41,725.9,658.65,699.98
2.5779,715.36,725.92,658.65,699.98
2.5791,715.02,726.08,658.69,699.93
2.5802,714.65,726.24,658.72,699.87
2.5811,715.1,726.04,658.68,699.94
2.5819,715.38,725.91,658.65,699.98
2.5829,715.41,725.9,658.65,699.98
2.5841,715.24,725.97,658.66,699.96
2.5853,714.72,726.22,658.72,699.88
2.5863,714.82,726.17,658.71,699.9
2.5871,715.29,725.95,658.66,699.97
2.588,715.42,725.89,658.65,699.99
2.589,715.36,725.92,658.65,699.98
2.5903,714.99,726.09,658.69,699.92
2.5911,715.28,725.96,658.66,699.96
2.592,715.41,725.9,658.65,699.98
2.5931,715.36,725.92,658.65,699.98
2.5943,715.02,726.08,658.69,699.93
2.5954,714.65,726.24,658.72,699.87
2.5963,715.1,726.04,658.68,699.94
2.5971,715.38,725.91,658.65,699.98
2.5981,715.41,725.9,658.65,699.98
2.5993,715.24,725.97,658.66,699.96
2.6004,714.72,726.22,658.72,699.88
2.6014,714.82,726.17,658.71,699.9
2.6023,715.29,725.95,658.66,699.97
2.6031,715.42,725.89,658.65,699.99
2.6042,715.36,725.92,658.65,699.98
2.6054,714.99,726.09,658.69,699.92
2.6063,715.28,725.96,658.66,699.96
2.6072,715.41,725.9,658.65,699.98
2.6083,715.36,725.92,658.65,699.98
2.6095,715.02,726.08,658.69,699.93
2.6106,714.65,726.24,658.72,699.87
2.6115,715.1,726.04,658.68,699.94
2.6123,715.38,725.91,658.65,699.98
2.6132,715.41,725.9,658.65,699.98
2.6144,715.24,725.97,658.66,699.96
2.6156,714.72,726.22,658.72,699.88
2.6166,714.82,726.17,658.71,699.9
2.6174,715.29,725.95,658.66,699.97
2.6183,715.42,725.89,658.65,699.99
2.6194,715.36,725.92,658.65,699.98
2.6206,714.99,726.09,658.69,699.92
2.6215,715.28,725.96,658.66,699.96
2.6224,715.41,725.9,658.65,699.98
2.6234,715.36,725.92,658.65,699.98
2.6246,715.02,726.08,658.69,699.93
2.6257,714.65,726.24,658.72,699.87
2.6266,715.1,726.04,658.68,699.94
2.6275,715.38,725.91,658.65,699.98
2.6284,715.41,725.9,658.65,699.98
2.6296,715.24,725.97,658.66,699.96
2.6308,714.72,726.22,658.72,699.88
2.6318,714.82,726.17,658.71,699.9
2.6326,715.29,725.95,658.66,699.97
2.6335,715.42,725.89,658.65,699.99
2.6345,715.36,725.92,658.65,699.98
2.6358,714.99,726.09,658.69,699.92
2.6366,715.28,725.96,658.66,699.96
2.6375,715.41,725.9,658.65,699.98
2.6386,715.36,725.92,658.65,699.98
2.6398,715.02,726.08,658.69,699.93
2.6409,714.65,726.24,658.72,699.87
2.6418,715.1,726.04,658.68,699.94
2.6426,715.38,725.91,658.65,699.98
2.6436,715.41,725.9,658.65,699.98
2.6448,715.24,725.97,658.66,699.96
2.6459,714.72,726.22,658.72,699.88
2.6469,714.82,726.17,658.71,699.9
2.6478,715.29,725.95,658.66,699.97
2.6486,715.42,725.89,658.65,699.99
2.6497,715.36,725.92,658.65,699.98
2.6509,714.99,726.09,658.69,699.92
2.6518,715.28,725.96,658.66,699.96
2.6527,715.41,725.9,658.65,699.98
2.6538,715.36,725.92,658.65,699.98
2.655,715.02,726.08,658.69,699.93
2.6561,714.65,726.24,658.72,699.87
2.657,715.1,726.04,658.68,699.94
2.6578,715.38,725.91,658.65,699.98
2.6587,715.41,725.9,658.65,699.98
2.6599,715.24,725.97,658.66,699.96
2.6611,714.72,726.22,658.72,699.88
2.6621,714.82,726.17,658.71,699.9
2.6629,715.29,725.95,658.66,699.97
2.6638,715.42,725.89,658.65,699.99
